mode,question_id,evidence_id,score
graph_enhanced_rag,Q12,chunk:GSE111619_series_matrix.txt:23:07049a428c04,0.015625
graph_enhanced_rag,Q12,graph:da06203b6920061a,0.015625
graph_enhanced_rag,Q12,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.0153846154
graph_enhanced_rag,Q12,graph:dec508b26ae91f20,0.0153846154
graph_enhanced_rag,Q12,chunk:GSE111619_family.soft:8:6e1741a6dd43,0.0151515152
graph_enhanced_rag,Q12,graph:eb0cdcc86c51f88a,0.0151515152
graph_enhanced_rag,Q12,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,0.0149253731
graph_enhanced_rag,Q12,graph:109c5ad7aeaa8760,0.0149253731
graph_enhanced_rag,Q12,chunk:GSE111619_family.soft:30:1c156c11568c,0.0147058824
graph_enhanced_rag,Q12,graph:3cab91031b16ad63,0.0147058824
graph_enhanced_rag,Q12,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,0.0144927536
graph_enhanced_rag,Q12,graph:ec389dd0116f9a8b,0.0144927536
graph_enhanced_rag,Q12,chunk:GSE111619_family.soft:32:fa5e23883aa9,0.0142857143
graph_enhanced_rag,Q12,graph:020ed251d28bfa65,0.0142857143
bm25,Q13,chunk:GSE111619_series_matrix.txt:8:a580f6b5c68c,16.779134949
bm25,Q13,chunk:GSE111619_series_matrix.txt:9:b24378127079,15.1103430226
bm25,Q13,chunk:GSE111619_family.soft:22:259d8e7436e6,12.7692352731
bm25,Q13,chunk:GSE111619_family.soft:14:d6620b8954f7,12.2936671868
bm25,Q13,chunk:GSE111619_family.soft:6:762f7f70cff7,12.2711637638
bm25,Q13,chunk:GSE111619_family.soft:29:a3b5fcce1e2e,12.1821657771
bm25,Q13,chunk:GSE111619_family.soft:7:e44acfaf8b21,11.8995789558
bm25,Q13,chunk:GSE111619_family.soft:30:1c156c11568c,9.3489347645
bm25,Q13,chunk:GSE111619_series_matrix.txt:7:932452b38466,7.0953868633
bm25,Q13,chunk:GSE111619_series_matrix.txt:10:0ee040999f6c,7.0521404829
bm25,Q13,chunk:gse111619_samples.csv:1:30b170a15a22,7.0507839196
bm25,Q13,chunk:GSE111619_series_matrix.txt:26:683a178072a1,6.6349732679
bm25,Q13,chunk:gse111619_samples.csv:2:cbce0fc285fd,6.6083780509
bm25,Q13,chunk:GSE111619_series_matrix.txt:0:bc80d80b6fb6,6.3151905321
bm25,Q13,chunk:gse111619_samples.csv:0:a333971634bd,6.275928572
bm25,Q13,chunk:GSE111619_family.soft:21:341003aa6ae0,6.1893494766
bm25,Q13,chunk:GSE111619_family.soft:1:7117dcfa4f31,5.5808467983
bm25,Q13,chunk:GSE111619_family.soft:0:80d433564abe,5.2746567103
bm25,Q13,chunk:GSE111619_family.soft:35:a3b6b9cab079,4.5119841509
bm25,Q13,chunk:GSE111619_series_matrix.txt:1:437999cf07da,4.1890045973
vector,Q13,chunk:GSE111619_family.soft:15:044bb04e836b,0.5314257591
vector,Q13,chunk:GSE111619_family.soft:7:e44acfaf8b21,0.5270968414
vector,Q13,chunk:GSE111619_family.soft:8:6e1741a6dd43,0.5217401065
vector,Q13,chunk:GSE111619_family.soft:23:f32d98e8f942,0.5105612723
vector,Q13,chunk:GSE111619_series_matrix.txt:8:a580f6b5c68c,0.510552523
vector,Q13,chunk:GSE111619_family.soft:16:92416e09eb68,0.5095101273
vector,Q13,chunk:GSE111619_family.soft:31:2fa3221bbe08,0.4992616434
vector,Q13,chunk:GSE111619_series_matrix.txt:18:c9c0ed309e72,0.4942812353
vector,Q13,chunk:GSE111619_series_matrix.txt:9:b24378127079,0.4899904562
vector,Q13,chunk:GSE111619_series_matrix.txt:13:eff772aa9f9d,0.4881280148
vector,Q13,chunk:GSE111619_family.soft:25:6c94819d4f06,0.4863572289
vector,Q13,chunk:GSE111619_series_matrix.txt:14:4e5fd4f728be,0.4855829898
vector,Q13,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.4823715622
vector,Q13,chunk:GSE111619_family.soft:32:fa5e23883aa9,0.4816831806
vector,Q13,chunk:GSE111619_family.soft:30:1c156c11568c,0.4803716378
vector,Q13,chunk:GSE111619_family.soft:22:259d8e7436e6,0.4787217284
vector,Q13,chunk:GSE111619_family.soft:33:887d9b8483f9,0.4784389902
vector,Q13,chunk:GSE111619_family.soft:10:af45eaa5686d,0.4775428774
vector,Q13,chunk:GSE111619_family.soft:26:daada7b1edf2,0.4735289543
vector,Q13,chunk:GSE111619_series_matrix.txt:19:903126e9a116,0.4687822
hybrid_rag,Q13,chunk:GSE111619_series_matrix.txt:8:a580f6b5c68c,0.031778058
hybrid_rag,Q13,chunk:GSE111619_family.soft:7:e44acfaf8b21,0.0310544054
hybrid_rag,Q13,chunk:GSE111619_series_matrix.txt:9:b24378127079,0.0306217859
hybrid_rag,Q13,chunk:GSE111619_family.soft:22:259d8e7436e6,0.0290309106
hybrid_rag,Q13,chunk:GSE111619_family.soft:15:044bb04e836b,0.0285885646
hybrid_rag,Q13,chunk:GSE111619_family.soft:30:1c156c11568c,0.0280392157
hybrid_rag,Q13,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.027587519
hybrid_rag,Q13,chunk:GSE111619_family.soft:19:babb5501a21a,0.0242504409
hybrid_rag,Q13,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.0233926129
hybrid_rag,Q13,chunk:GSE111619_family.soft:8:6e1741a6dd43,0.0158730159
hybrid_rag,Q13,chunk:GSE111619_family.soft:14:d6620b8954f7,0.015625
hybrid_rag,Q13,chunk:GSE111619_family.soft:23:f32d98e8f942,0.015625
hybrid_rag,Q13,chunk:GSE111619_family.soft:6:762f7f70cff7,0.0153846154
hybrid_rag,Q13,chunk:GSE111619_family.soft:16:92416e09eb68,0.0151515152
hybrid_rag,Q13,chunk:GSE111619_family.soft:29:a3b5fcce1e2e,0.0151515152
hybrid_rag,Q13,chunk:GSE111619_family.soft:31:2fa3221bbe08,0.0149253731
hybrid_rag,Q13,chunk:GSE111619_series_matrix.txt:18:c9c0ed309e72,0.0147058824
hybrid_rag,Q13,chunk:GSE111619_series_matrix.txt:7:932452b38466,0.0144927536
hybrid_rag,Q13,chunk:GSE111619_series_matrix.txt:10:0ee040999f6c,0.0142857143
hybrid_rag,Q13,chunk:GSE111619_series_matrix.txt:13:eff772aa9f9d,0.0142857143
graph_enhanced_rag,Q13,chunk:GSE111619_series_matrix.txt:8:a580f6b5c68c,0.0163934426
graph_enhanced_rag,Q13,graph:c8f776f8aae57e58,0.0163934426
graph_enhanced_rag,Q13,chunk:GSE111619_family.soft:7:e44acfaf8b21,0.0161290323
graph_enhanced_rag,Q13,graph:36acc6d1cc08ff0a,0.0161290323
graph_enhanced_rag,Q13,chunk:GSE111619_series_matrix.txt:9:b24378127079,0.0158730159
graph_enhanced_rag,Q13,graph:70729813762d473a,0.0158730159
graph_enhanced_rag,Q13,chunk:GSE111619_family.soft:22:259d8e7436e6,0.015625
graph_enhanced_rag,Q13,graph:dadadaa783b0e3f1,0.015625
graph_enhanced_rag,Q13,chunk:GSE111619_family.soft:15:044bb04e836b,0.0153846154
graph_enhanced_rag,Q13,chunk:GSE111619_family.soft:30:1c156c11568c,0.0151515152
graph_enhanced_rag,Q13,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.0149253731
graph_enhanced_rag,Q13,chunk:GSE111619_family.soft:19:babb5501a21a,0.0147058824
graph_enhanced_rag,Q13,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.0144927536
graph_enhanced_rag,Q13,chunk:GSE111619_family.soft:8:6e1741a6dd43,0.0142857143
graph_enhanced_rag,Q13,chunk:GSE111619_family.soft:14:d6620b8954f7,0.014084507
graph_enhanced_rag,Q13,chunk:GSE111619_family.soft:23:f32d98e8f942,0.0138888889
graph_enhanced_rag,Q13,chunk:GSE111619_family.soft:6:762f7f70cff7,0.0136986301
graph_enhanced_rag,Q13,chunk:GSE111619_family.soft:16:92416e09eb68,0.0135135135
graph_enhanced_rag,Q13,chunk:GSE111619_family.soft:29:a3b5fcce1e2e,0.0133333333
graph_enhanced_rag,Q13,chunk:GSE111619_family.soft:31:2fa3221bbe08,0.0131578947
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:104:6b75d48d1c61,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:105:997661cff060,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:106:5f435dce7fb9,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:107:6725ce509a4b,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:108:0222e68a7445,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:109:5df818b68ff2,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:10:7e57f496cf19,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:110:14199919db83,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:111:3ba35a53b133,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:112:61979092d0f9,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:113:06a247217cdf,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:114:41704e0e838c,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:115:a0a2233d0426,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:116:23d34aea5f2e,0.0
bm25,Q14,chunk:GSE111619_HTSeq_counts.txt:117:2d73594e6b3a,0.0
vector,Q14,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.4628833224
vector,Q14,chunk:GSE111619_family.soft:4:00eb8f492584,0.4578801329
vector,Q14,chunk:GSE111619_family.soft:2:012548a6835c,0.4487206608
vector,Q14,chunk:GSE111619_family.soft:33:887d9b8483f9,0.4486273453
vector,Q14,chunk:GSE111619_series_matrix.txt:21:f1c4916c4d2a,0.4481145601
vector,Q14,chunk:GSE111619_series_matrix.txt:20:5999361ed2c6,0.4477860519
vector,Q14,chunk:GSE111619_family.soft:15:044bb04e836b,0.4433234875
vector,Q14,chunk:GSE111619_series_matrix.txt:8:a580f6b5c68c,0.4375337391
vector,Q14,chunk:GSE111619_family.soft:30:1c156c11568c,0.4351529625
vector,Q14,chunk:GSE111619_family.soft:7:e44acfaf8b21,0.4320391596
vector,Q14,chunk:GSE111619_family.soft:6:762f7f70cff7,0.431165511
vector,Q14,chunk:GSE111619_series_matrix.txt:1:437999cf07da,0.4262697029
vector,Q14,chunk:GSE111619_family.soft:21:341003aa6ae0,0.4240185907
vector,Q14,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.423749143
vector,Q14,chunk:GSE111619_series_matrix.txt:6:3a35853469b8,0.4213170395
vector,Q14,chunk:GSE111619_family.soft:9:318baf214f1d,0.4211838641
vector,Q14,chunk:GSE111619_family.soft:14:d6620b8954f7,0.4205057623
vector,Q14,chunk:GSE111619_series_matrix.txt:0:bc80d80b6fb6,0.4202361512
vector,Q14,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.419322919
vector,Q14,chunk:GSE111619_family.soft:18:fa685cb8fd2e,0.4190479612
hybrid_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0163934426
hybrid_rag,Q14,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.0163934426
hybrid_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0161290323
hybrid_rag,Q14,chunk:GSE111619_family.soft:4:00eb8f492584,0.0161290323
hybrid_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.0158730159
hybrid_rag,Q14,chunk:GSE111619_family.soft:2:012548a6835c,0.0158730159
hybrid_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,0.015625
hybrid_rag,Q14,chunk:GSE111619_family.soft:33:887d9b8483f9,0.015625
hybrid_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,0.0153846154
hybrid_rag,Q14,chunk:GSE111619_series_matrix.txt:21:f1c4916c4d2a,0.0153846154
hybrid_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:104:6b75d48d1c61,0.0151515152
hybrid_rag,Q14,chunk:GSE111619_series_matrix.txt:20:5999361ed2c6,0.0151515152
hybrid_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:105:997661cff060,0.0149253731
hybrid_rag,Q14,chunk:GSE111619_family.soft:15:044bb04e836b,0.0149253731
hybrid_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:106:5f435dce7fb9,0.0147058824
hybrid_rag,Q14,chunk:GSE111619_series_matrix.txt:8:a580f6b5c68c,0.0147058824
hybrid_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:107:6725ce509a4b,0.0144927536
hybrid_rag,Q14,chunk:GSE111619_family.soft:30:1c156c11568c,0.0144927536
hybrid_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:108:0222e68a7445,0.0142857143
hybrid_rag,Q14,chunk:GSE111619_family.soft:7:e44acfaf8b21,0.0142857143
graph_enhanced_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0163934426
graph_enhanced_rag,Q14,graph:b43578ce1b7a1a32,0.0163934426
graph_enhanced_rag,Q14,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.0161290323
graph_enhanced_rag,Q14,graph:fea2400baa268b47,0.0161290323
graph_enhanced_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0158730159
graph_enhanced_rag,Q14,graph:0d7cd911b092ed97,0.0158730159
graph_enhanced_rag,Q14,chunk:GSE111619_family.soft:4:00eb8f492584,0.015625
graph_enhanced_rag,Q14,graph:94fb1e3838c7184c,0.015625
graph_enhanced_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.0153846154
graph_enhanced_rag,Q14,graph:eb794b97303aa296,0.0153846154
graph_enhanced_rag,Q14,chunk:GSE111619_family.soft:2:012548a6835c,0.0151515152
graph_enhanced_rag,Q14,graph:de882a523b64bc85,0.0151515152
graph_enhanced_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,0.0149253731
graph_enhanced_rag,Q14,graph:44d786c426fa53bf,0.0149253731
graph_enhanced_rag,Q14,chunk:GSE111619_family.soft:33:887d9b8483f9,0.0147058824
graph_enhanced_rag,Q14,graph:c87e5018b10666f7,0.0147058824
graph_enhanced_rag,Q14,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,0.0144927536
graph_enhanced_rag,Q14,graph:7e1ab43bbcc95b2f,0.0144927536
graph_enhanced_rag,Q14,chunk:GSE111619_series_matrix.txt:21:f1c4916c4d2a,0.0142857143
graph_enhanced_rag,Q14,graph:1605ff02709efa11,0.0142857143
bm25,Q15,chunk:gse111619_samples.csv:1:30b170a15a22,8.848275482
bm25,Q15,chunk:gse111619_samples.csv:2:cbce0fc285fd,8.7367829137
bm25,Q15,chunk:GSE111619_series_matrix.txt:6:3a35853469b8,7.1992040172
bm25,Q15,chunk:GSE111619_series_matrix.txt:0:bc80d80b6fb6,5.2443887767
bm25,Q15,chunk:GSE111619_family.soft:29:a3b5fcce1e2e,5.0942518849
bm25,Q15,chunk:GSE111619_family.soft:21:341003aa6ae0,5.0508728156
bm25,Q15,chunk:GSE111619_family.soft:28:42d7ef4e1753,4.9801931076
bm25,Q15,chunk:GSE111619_family.soft:0:80d433564abe,4.9387268756
bm25,Q15,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0
bm25,Q15,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0
bm25,Q15,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.0
bm25,Q15,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,0.0
bm25,Q15,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,0.0
bm25,Q15,chunk:GSE111619_HTSeq_counts.txt:104:6b75d48d1c61,0.0
bm25,Q15,chunk:GSE111619_HTSeq_counts.txt:105:997661cff060,0.0
bm25,Q15,chunk:GSE111619_HTSeq_counts.txt:106:5f435dce7fb9,0.0
bm25,Q15,chunk:GSE111619_HTSeq_counts.txt:107:6725ce509a4b,0.0
bm25,Q15,chunk:GSE111619_HTSeq_counts.txt:108:0222e68a7445,0.0
bm25,Q15,chunk:GSE111619_HTSeq_counts.txt:109:5df818b68ff2,0.0
bm25,Q15,chunk:GSE111619_HTSeq_counts.txt:10:7e57f496cf19,0.0
vector,Q15,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.5126475627
vector,Q15,chunk:GSE111619_family.soft:4:00eb8f492584,0.4828455472
vector,Q15,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.4776654435
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:756:039879213880,0.4773059282
vector,Q15,chunk:GSE111619_family.soft:33:887d9b8483f9,0.473956524
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:85:dbb00248661e,0.4731108022
vector,Q15,chunk:GSE111619_family.soft:29:a3b5fcce1e2e,0.4725566105
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:422:5ce1aa1dedca,0.4702882958
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:407:f8da1d8f008e,0.4700172124
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:89:3f60130a6a62,0.4690728138
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:352:c559748d9916,0.4690412337
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:417:856f5f78521d,0.466456503
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:420:2389004bc696,0.46644743
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:398:83174df3072d,0.4662970074
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:400:63d77371946e,0.4650452485
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:402:e64cafeb6462,0.464810937
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:754:9f571fe8fdcc,0.4647093637
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:916:09b3722cb4aa,0.4645883219
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:755:ed54669f9634,0.464458513
vector,Q15,chunk:GSE111619_HTSeq_counts.txt:351:c9a301a1cc5f,0.4643755458
hybrid_rag,Q15,chunk:GSE111619_family.soft:29:a3b5fcce1e2e,0.0303099885
hybrid_rag,Q15,chunk:gse111619_samples.csv:2:cbce0fc285fd,0.0280337942
hybrid_rag,Q15,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.0163934426
hybrid_rag,Q15,chunk:gse111619_samples.csv:1:30b170a15a22,0.0163934426
hybrid_rag,Q15,chunk:GSE111619_family.soft:4:00eb8f492584,0.0161290323
hybrid_rag,Q15,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.0158730159
hybrid_rag,Q15,chunk:GSE111619_series_matrix.txt:6:3a35853469b8,0.0158730159
hybrid_rag,Q15,chunk:GSE111619_HTSeq_counts.txt:756:039879213880,0.015625
hybrid_rag,Q15,chunk:GSE111619_series_matrix.txt:0:bc80d80b6fb6,0.015625
hybrid_rag,Q15,chunk:GSE111619_family.soft:33:887d9b8483f9,0.0153846154
hybrid_rag,Q15,chunk:GSE111619_HTSeq_counts.txt:85:dbb00248661e,0.0151515152
hybrid_rag,Q15,chunk:GSE111619_family.soft:21:341003aa6ae0,0.0151515152
hybrid_rag,Q15,chunk:GSE111619_family.soft:28:42d7ef4e1753,0.0149253731
hybrid_rag,Q15,chunk:GSE111619_HTSeq_counts.txt:422:5ce1aa1dedca,0.0147058824
hybrid_rag,Q15,chunk:GSE111619_family.soft:0:80d433564abe,0.0147058824
hybrid_rag,Q15,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0144927536
hybrid_rag,Q15,chunk:GSE111619_HTSeq_counts.txt:407:f8da1d8f008e,0.0144927536
hybrid_rag,Q15,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0142857143
hybrid_rag,Q15,chunk:GSE111619_HTSeq_counts.txt:89:3f60130a6a62,0.0142857143
hybrid_rag,Q15,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.014084507
graph_enhanced_rag,Q15,chunk:GSE111619_family.soft:29:a3b5fcce1e2e,0.0163934426
graph_enhanced_rag,Q15,graph:a7dbb9eadcc7afc7,0.0163934426
graph_enhanced_rag,Q15,chunk:gse111619_samples.csv:2:cbce0fc285fd,0.0161290323
graph_enhanced_rag,Q15,graph:d5cbf670d0232597,0.0161290323
graph_enhanced_rag,Q15,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.0158730159
graph_enhanced_rag,Q15,graph:c3902ae5e67d44e3,0.0158730159
graph_enhanced_rag,Q15,chunk:gse111619_samples.csv:1:30b170a15a22,0.015625
graph_enhanced_rag,Q15,graph:8ad0c378c2247fd7,0.015625
graph_enhanced_rag,Q15,chunk:GSE111619_family.soft:4:00eb8f492584,0.0153846154
graph_enhanced_rag,Q15,graph:64a58e48cd6e3d03,0.0153846154
graph_enhanced_rag,Q15,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.0151515152
graph_enhanced_rag,Q15,graph:6738d3fa66490dbc,0.0151515152
graph_enhanced_rag,Q15,chunk:GSE111619_series_matrix.txt:6:3a35853469b8,0.0149253731
graph_enhanced_rag,Q15,graph:bc1394d09b3e630c,0.0149253731
graph_enhanced_rag,Q15,chunk:GSE111619_HTSeq_counts.txt:756:039879213880,0.0147058824
graph_enhanced_rag,Q15,graph:7ee3d4b23271df52,0.0147058824
graph_enhanced_rag,Q15,chunk:GSE111619_series_matrix.txt:0:bc80d80b6fb6,0.0144927536
graph_enhanced_rag,Q15,graph:ec389dd0116f9a8b,0.0144927536
graph_enhanced_rag,Q15,chunk:GSE111619_family.soft:33:887d9b8483f9,0.0142857143
graph_enhanced_rag,Q15,graph:020ed251d28bfa65,0.0142857143
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:104:6b75d48d1c61,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:105:997661cff060,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:106:5f435dce7fb9,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:107:6725ce509a4b,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:108:0222e68a7445,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:109:5df818b68ff2,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:10:7e57f496cf19,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:110:14199919db83,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:111:3ba35a53b133,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:112:61979092d0f9,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:113:06a247217cdf,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:114:41704e0e838c,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:115:a0a2233d0426,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:116:23d34aea5f2e,0.0
bm25,Q16,chunk:GSE111619_HTSeq_counts.txt:117:2d73594e6b3a,0.0
vector,Q16,chunk:GSE111619_family.soft:4:00eb8f492584,0.5060765188
vector,Q16,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.4980865042
vector,Q16,chunk:GSE111619_series_matrix.txt:8:a580f6b5c68c,0.490211602
vector,Q16,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.4890077429
vector,Q16,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.4795657852
vector,Q16,chunk:GSE111619_family.soft:20:9af496ac6e9a,0.4765037576
vector,Q16,chunk:GSE111619_family.soft:15:044bb04e836b,0.4759291598
vector,Q16,chunk:GSE111619_family.soft:6:762f7f70cff7,0.4704163859
vector,Q16,chunk:GSE111619_family.soft:30:1c156c11568c,0.4702874838
vector,Q16,chunk:GSE111619_family.soft:21:341003aa6ae0,0.4685004526
vector,Q16,chunk:GSE111619_family.soft:33:887d9b8483f9,0.4656034003
vector,Q16,chunk:GSE111619_family.soft:13:fe8aa2f0ef20,0.4620425295
vector,Q16,chunk:GSE111619_HTSeq_counts.txt:351:c9a301a1cc5f,0.4616455103
vector,Q16,chunk:GSE111619_HTSeq_counts.txt:754:9f571fe8fdcc,0.4610884782
vector,Q16,chunk:GSE111619_HTSeq_counts.txt:352:c559748d9916,0.4600546822
vector,Q16,chunk:GSE111619_HTSeq_counts.txt:414:17b75f9a9046,0.4597044211
vector,Q16,chunk:GSE111619_family.soft:2:012548a6835c,0.4586873049
vector,Q16,chunk:GSE111619_HTSeq_counts.txt:753:d26d96aaa29d,0.4554442785
vector,Q16,chunk:GSE111619_family.soft:14:d6620b8954f7,0.4553220867
vector,Q16,chunk:GSE111619_HTSeq_counts.txt:755:ed54669f9634,0.4552957138
hybrid_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0163934426
hybrid_rag,Q16,chunk:GSE111619_family.soft:4:00eb8f492584,0.0163934426
hybrid_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0161290323
hybrid_rag,Q16,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.0161290323
hybrid_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.0158730159
hybrid_rag,Q16,chunk:GSE111619_series_matrix.txt:8:a580f6b5c68c,0.0158730159
hybrid_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,0.015625
hybrid_rag,Q16,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.015625
hybrid_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,0.0153846154
hybrid_rag,Q16,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.0153846154
hybrid_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:104:6b75d48d1c61,0.0151515152
hybrid_rag,Q16,chunk:GSE111619_family.soft:20:9af496ac6e9a,0.0151515152
hybrid_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:105:997661cff060,0.0149253731
hybrid_rag,Q16,chunk:GSE111619_family.soft:15:044bb04e836b,0.0149253731
hybrid_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:106:5f435dce7fb9,0.0147058824
hybrid_rag,Q16,chunk:GSE111619_family.soft:6:762f7f70cff7,0.0147058824
hybrid_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:107:6725ce509a4b,0.0144927536
hybrid_rag,Q16,chunk:GSE111619_family.soft:30:1c156c11568c,0.0144927536
hybrid_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:108:0222e68a7445,0.0142857143
hybrid_rag,Q16,chunk:GSE111619_family.soft:21:341003aa6ae0,0.0142857143
